date,open,high,low,close
2023-06-01,384.53,400.35,383.4,397.78
2023-06-02,400.94,405.0,390.74,393.3
2023-06-05,389.09,395.64,387.16,391.7
2023-06-06,388.27,391.45,381.48,386.62
2023-06-07,389.01,394.92,373.58,374.89
2023-06-08,377.275,388.62,375.08,384.99
2023-06-09,390.505,396.99,385.78,387.79
2023-06-12,391.87,395.23,386.25,394.91
2023-06-13,401.81,410.99,397.55,410.3
2023-06-14,408.41,430.0,405.59,429.82
2023-06-15,426.33,432.71,421.54,426.56
2023-06-16,435.0,437.17,426.63,427.01
2023-06-20,429.88,439.885,426.86,438.25
2023-06-21,435.11,436.09,420.87,430.42
2023-06-22,422.475,434.22,422.475,430.22
2023-06-23,424.58,428.03,420.22,422.07
2023-06-26,424.73,427.5,401.03,406.37
2023-06-27,408.21,419.39,404.59,418.67
2023-06-28,406.51,418.35,405.29,411.45
2023-06-29,415.49,415.895,406.03,408.33
2023-06-30,416.69,425.47,415.13,422.89
2023-07-03,425.27,428.97,422.06,423.905
2023-07-05,421.0,431.74,421.0,423.1
2023-07-06,418.24,421.76,413.51,421.13
2023-07-07,423.23,432.07,421.89,425.05
2023-07-10,426.775,427.95,416.56,421.75
2023-07-11,424.935,427.33,420.72,423.91
2023-07-12,430.015,439.34,428.26,439.04
2023-07-13,445.58,461.12,445.13,459.95
2023-07-14,465.94,480.23,450.7,454.665
2023-07-17,462.84,464.9,452.69,464.61
2023-07-18,467.065,478.81,457.38,475.03
2023-07-19,474.81,478.14,467.52,470.8
2023-07-20,465.11,470.76,450.73,455.435
2023-07-21,457.9,458.18,441.54,443.32
2023-07-24,447.185,451.025,440.41,446.14
2023-07-25,449.46,461.76,449.325,456.58
2023-07-26,460.12,460.24,446.34,454.51
2023-07-27,465.085,473.93,457.73,459.0
2023-07-28,466.63,470.15,464.23,467.44
2023-07-31,467.54,471.17,465.12,467.4
2023-08-01,464.41,468.94,460.51,465.125
2023-08-02,458.09,458.18,433.87,442.97
2023-08-03,438.19,450.86,438.19,445.18
2023-08-04,449.99,456.36,444.1,446.84
2023-08-07,451.18,455.34,445.7,454.12
2023-08-08,448.645,452.12,440.57,446.58
2023-08-09,442.77,443.11,421.62,425.61
2023-08-10,421.52,435.67,418.35,423.84
2023-08-11,417.41,420.17,406.39,408.5
2023-08-14,404.94,437.81,403.11,437.62
2023-08-15,445.73,452.5,437.14,439.45
2023-08-16,445.225,446.65,434.17,434.78
2023-08-17,439.695,440.47,430.03,433.62
2023-08-18,426.4,435.635,416.74,432.87
2023-08-21,444.815,470.64,442.43,469.66
2023-08-22,481.22,481.685,453.37,456.66
2023-08-23,458.8,471.99,452.15,471.07
2023-08-24,502.26,502.66,471.62,471.62
2023-08-25,470.01,477.99,450.27,460.06
2023-08-28,464.79,469.68,449.0,468.25
2023-08-29,467.0,490.68,464.04,487.84
2023-08-30,490.49,499.21,484.27,492.82
2023-08-31,493.775,497.14,489.6,493.63
2023-09-01,497.75,497.75,481.49,484.9
2023-09-05,482.08,488.43,479.5,485.32
2023-09-06,484.66,485.4,465.91,470.73
2023-09-07,454.74,463.43,451.72,462.41
2023-09-08,459.58,465.73,453.0,455.6
2023-09-11,460.6,460.95,443.19,451.78
2023-09-12,447.36,456.5,445.445,448.81
2023-09-13,445.895,459.25,445.09,454.81
2023-09-14,459.35,459.625,451.44,455.91
2023-09-15,453.64,455.91,438.11,438.83
2023-09-18,427.36,442.27,423.03,439.57
2023-09-19,438.21,439.4,430.21,435.21
2023-09-20,435.98,438.92,422.31,422.39
2023-09-21,415.77,420.86,409.81,410.13
2023-09-22,416.255,421.0,412.53,416.01
2023-09-25,415.925,425.35,411.92,422.26
2023-09-26,420.28,428.17,416.65,419.04
2023-09-27,423.15,428.61,416.38,424.89
2023-09-28,424.545,434.27,421.235,430.79
2023-09-29,438.48,441.31,433.12,434.99
2023-10-02,440.34,451.7,438.85,447.97
2023-10-03,448.19,451.06,432.7,435.365
2023-10-04,437.42,441.36,432.95,440.06
2023-10-05,440.5,448.99,438.95,446.8
2023-10-06,442.565,457.83,440.38,457.56
2023-10-09,448.4,455.87,443.73,452.73
2023-10-10,453.33,462.38,451.15,457.95
2023-10-11,461.93,468.31,460.63,468.04
2023-10-12,467.81,476.08,463.54,469.33
2023-10-13,469.575,470.56,452.805,454.65
2023-10-16,450.37,462.04,449.24,460.62
2023-10-17,439.99,447.405,425.08,439.49
2023-10-18,426.0,432.16,418.35,421.89
2023-10-19,428.1,432.68,418.82,421.01
2023-10-20,418.58,424.58,410.88,413.64
2023-10-23,412.26,432.43,409.57,429.71
2023-10-24,430.64,436.95,427.24,436.51
2023-10-25,433.91,436.42,415.64,417.85
2023-10-26,418.97,422.33,398.88,402.745
2023-10-27,411.295,411.97,400.21,404.95
2023-10-30,410.99,417.59,404.86,411.51
2023-10-31,404.23,408.72,392.42,407.8
2023-11-01,409.67,423.78,409.67,423.07
2023-11-02,433.28,438.79,428.95,435.09
2023-11-03,440.2,453.04,437.27,449.96
2023-11-06,453.13,459.26,449.0,457.53
2023-11-07,457.33,462.14,451.66,459.67
2023-11-08,460.87,468.59,460.0,465.63
2023-11-09,474.64,482.28,467.6,469.555
2023-11-10,474.83,484.72,473.18,483.4
2023-11-13,483.76,491.07,481.09,486.15
2023-11-14,496.6,498.27,490.46,496.7
2023-11-15,499.37,499.37,482.02,489.03
2023-11-16,486.76,495.135,483.37,494.89
2023-11-17,494.89,496.77,490.18,492.91
2023-11-20,493.53,505.425,491.84,504.25
2023-11-21,500.05,504.97,492.29,499.93
2023-11-22,498.7,503.22,477.66,487.06
2023-11-24,484.525,489.19,477.49,477.58
2023-11-27,477.885,485.27,476.59,482.61
2023-11-28,482.36,483.14,474.885,478.2
2023-11-29,483.71,487.465,479.05,481.19
2023-11-30,479.99,481.035,464.35,467.71
2023-12-01,465.185,471.73,461.99,467.51
2023-12-04,460.42,460.42,450.13,455.03
2023-12-05,454.61,465.98,452.88,465.86
2023-12-06,472.18,473.76,454.15,455.13
2023-12-07,457.23,466.28,456.08,465.925
2023-12-08,466.64,477.28,465.96,475.03
2023-12-11,474.865,474.865,458.455,466.22
2023-12-12,460.625,476.63,460.625,476.63
2023-12-13,476.6,485.87,476.6,480.96
2023-12-14,483.6,486.66,474.31,483.5
2023-12-15,482.86,494.02,481.25,489.17
2023-12-18,493.91,504.21,491.66,500.76
2023-12-19,494.21,497.0,489.0,495.97
2023-12-20,496.64,499.95,481.175,481.36
2023-12-21,488.325,490.75,484.335,489.84
2023-12-22,491.845,493.61,484.88,488.29
2023-12-26,489.815,495.97,489.69,492.82
2023-12-27,495.05,496.75,490.95,494.23
2023-12-28,496.61,498.8,494.25,495.49
2023-12-29,498.13,499.9,487.78,495.23
2024-01-02,491.945,492.36,476.2,481.96
2024-01-03,474.34,481.76,473.2,475.9
2024-01-04,478.06,484.97,475.105,480.0
2024-01-05,484.79,495.46,483.935,490.9
2024-01-08,495.27,522.725,494.935,522.47
2024-01-09,523.775,543.12,516.9,531.31
2024-01-10,536.33,545.965,535.03,543.49
2024-01-11,549.47,553.38,535.82,548.26
2024-01-12,546.085,549.6,543.4,547.06
2024-01-16,550.11,568.14,549.02,563.815
2024-01-17,563.42,564.1,547.64,560.62
2024-01-18,572.78,576.0,561.3,571.1
2024-01-19,579.74,594.965,572.25,594.875
2024-01-22,600.54,603.3,590.7,596.57
2024-01-23,595.215,599.1,586.36,598.59
2024-01-24,603.35,628.35,599.51,613.88
2024-01-25,623.375,626.88,608.62,616.6
2024-01-26,609.745,617.81,605.975,610.02
2024-01-29,612.33,624.83,609.33,624.79
2024-01-30,629.495,634.8,622.63,627.86
2024-01-31,613.36,622.45,607.0,615.15
2024-02-01,621.37,631.86,616.67,630.25
2024-02-02,639.81,665.815,636.9,661.58
2024-02-05,682.25,694.92,672.35,693.12
2024-02-06,696.66,697.39,663.0,682.19
2024-02-07,683.3,702.18,676.15,701.02
2024-02-08,700.755,707.54,694.9,696.72
2024-02-09,705.13,721.83,702.43,721.055
2024-02-12,725.81,745.88,712.94,722.98
2024-02-13,704.125,734.44,696.89,721.8
2024-02-14,732.31,742.155,719.695,738.56
2024-02-15,739.0,739.42,724.14,726.83
2024-02-16,740.2,743.99,725.07,725.62
2024-02-20,719.47,719.56,677.4,694.85
2024-02-21,680.105,688.77,662.89,674.72
2024-02-22,750.97,785.63,742.64,785.27
