date,open,high,low,close
2023-06-01,14.42,15.215,14.21,14.54
2023-06-02,14.67,15.02,14.16,14.52
2023-06-05,14.385,15.7,14.375,15.23
2023-06-06,15.28,15.58,14.94,15.46
2023-06-07,16.0,17.155,14.53,14.715
2023-06-08,14.43,15.59,14.39,15.2
2023-06-09,15.36,15.97,14.82,15.01
2023-06-12,15.42,16.015,15.34,15.65
2023-06-13,16.22,16.245,15.17,15.99
2023-06-14,15.91,16.19,15.445,15.92
2023-06-15,15.665,16.785,15.51,16.6
2023-06-16,16.89,16.89,16.01,16.32
2023-06-20,15.98,16.87,15.58,15.8
2023-06-21,15.7,15.75,14.375,14.64
2023-06-22,14.265,14.43,13.86,14.05
2023-06-23,13.66,14.13,13.565,14.02
2023-06-26,13.865,14.41,13.86,13.945
2023-06-27,14.25,14.76,13.96,14.615
2023-06-28,14.52,15.425,14.48,15.26
2023-06-29,15.395,15.57,15.06,15.2
2023-06-30,15.48,15.79,15.24,15.33
2023-07-03,15.49,15.585,15.195,15.51
2023-07-05,15.44,15.76,15.24,15.71
2023-07-06,15.34,15.365,14.63,15.15
2023-07-07,15.29,15.895,15.2,15.35
2023-07-10,15.37,16.32,14.96,16.3
2023-07-11,16.495,16.92,16.15,16.49
2023-07-12,16.8,16.935,16.41,16.58
2023-07-13,16.705,17.255,16.67,16.74
2023-07-14,16.79,17.0,16.275,16.4
2023-07-17,16.41,17.585,16.335,17.41
2023-07-18,17.88,18.13,17.19,18.07
2023-07-19,18.095,18.99,17.77,18.045
2023-07-20,17.525,17.99,16.98,17.14
2023-07-21,17.415,17.435,16.22,16.435
2023-07-24,16.61,16.68,16.13,16.325
2023-07-25,16.42,16.855,16.37,16.56
2023-07-26,16.41,16.68,16.135,16.435
2023-07-27,16.84,17.19,16.015,16.15
2023-07-28,17.19,17.97,16.75,17.805
2023-07-31,18.82,19.99,18.39,19.83
2023-08-01,19.4,20.235,19.235,19.985
2023-08-02,19.28,19.615,18.15,18.955
2023-08-03,18.65,19.3,18.62,18.71
