ts,kind,underlying,occ,qty,price,fee,cash,note
2025-09-16,SELL_CC,AMD,AMD251010C00175000,2,2.755,1.0,551.0,delta 0.27 dte 25
2025-09-18,BUY_PUT,BABA,BABA251010P00150000,2,2.52,1.0,-504.0,take_profit
2025-09-19,EXPIRE_0,WBD,WBD250919P00012000,1,0,0,0,expired worthless
2025-09-22,BUY_PUT,SOFI,SOFI251003P00026000,14,0.273,7.0,-382.2,take_profit
2025-09-23,SELL_PUT,WBD,WBD251024P00018000,20,0.779,10.0,1558.0,delta 0.29 dte 32
2025-09-23,SELL_PUT,SOFI,SOFI251024P00027500,13,1.045,6.5,1358.5,delta 0.29 dte 32
2025-09-29,BUY_CC,AMD,AMD251010C00175000,2,1.05,1.0,-210.0,cc_take_profit
2025-09-30,SELL_CC,AMD,AMD251031C00180000,2,2.992,1.0,598.5,delta 0.26 dte 32
2025-10-21,BUY_PUT,SOFI,SOFI251024P00027500,13,0.441,6.5,-573.3,take_profit
2025-10-21,SELL_PUT,INTC,INTC251114P00035000,1,1.52,0.5,152.0,delta 0.30 dte 25
2025-10-21,SELL_PUT,NOK,NOK251031P00005500,3,0.209,1.5,62.7,delta 0.35 dte 11
2025-10-22,BUY_PUT,WBD,WBD251024P00018000,20,0.021,10.0,-42.0,take_profit
2025-10-24,BUY_PUT,NOK,NOK251031P00005500,3,0.021,1.5,-6.3,take_profit
2025-10-28,BUY_PUT,INTC,INTC251114P00035000,1,0.473,0.5,-47.25,take_profit
2025-10-28,SELL_PUT,SOFI,SOFI251121P00027500,14,0.741,7.0,1037.4,delta 0.29 dte 25
2025-10-28,SELL_PUT,NOK,NOK251121P00006000,62,0.114,31.0,706.8,delta 0.28 dte 25
2025-10-29,BUY_PUT,NOK,NOK251121P00006000,62,0.074,31.0,-455.7,take_profit
2025-10-31,CALLED_AWAY,AMD,AMD251031C00180000,2,180.0,0,36000.0,called; close 256.11 > strike; stock pnl +3500
2025-11-04,SELL_PUT,MU,MU251114P00222500,1,9.69,0.5,969.0,delta 0.30 dte 11
2025-11-04,SELL_PUT,NOK,NOK251114P00007000,26,0.237,13.0,617.5,delta 0.38 dte 11
2025-11-06,BUY_PUT,MU,MU251114P00222500,1,3.833,0.5,-383.25,take_profit
2025-11-11,SELL_PUT,AMD,AMD251128P00230000,1,5.577,0.5,557.65,delta 0.29 dte 18
2025-11-12,BUY_PUT,SOFI,SOFI251121P00027500,14,0.263,7.0,-367.5,take_profit
2025-11-13,BUY_PUT,NOK,NOK251114P00007000,26,0.105,13.0,-273.0,take_profit
2025-11-13,BUY_PUT,AMD,AMD251128P00230000,1,3.329,0.5,-332.85,take_profit
2025-11-18,SELL_PUT,MU,MU251205P00225000,1,9.329,0.5,932.9,delta 0.30 dte 18
2025-11-18,SELL_PUT,WBD,WBD251219P00021000,19,0.722,9.5,1371.8,delta 0.29 dte 32
2025-11-25,SELL_PUT,INTC,INTC251212P00034000,5,0.883,2.5,441.75,delta 0.30 dte 18
2025-11-28,BUY_PUT,INTC,INTC251212P00034000,5,0.336,2.5,-168.0,take_profit
2025-12-01,BUY_PUT,MU,MU251205P00225000,1,4.095,0.5,-409.5,take_profit
2025-12-01,BUY_PUT,WBD,WBD251219P00021000,19,0.389,9.5,-738.15,take_profit
2025-12-02,SELL_PUT,MU,MU251219P00222500,1,7.942,0.5,794.2,delta 0.30 dte 18
2025-12-02,SELL_PUT,WBD,WBD251226P00022000,18,0.427,9.0,769.5,delta 0.28 dte 25
2025-12-09,BUY_PUT,WBD,WBD251226P00022000,18,0.095,9.0,-170.1,take_profit
2025-12-09,SELL_PUT,INTC,INTC260102P00038000,5,0.978,2.5,489.25,delta 0.29 dte 25
2025-12-09,SELL_PUT,NOK,NOK251219P00006000,2,0.048,1.0,9.5,delta 0.30 dte 11
2025-12-11,BUY_PUT,MU,MU251219P00222500,1,2.195,0.5,-219.45,take_profit
2025-12-12,BUY_PUT,NOK,NOK251219P00006000,2,0.021,1.0,-4.2,take_profit
2025-12-16,SELL_PUT,MU,MU260109P00220000,1,8.284,0.5,828.4,delta 0.29 dte 25
2025-12-16,SELL_PUT,WBD,WBD251226P00029000,14,0.427,7.0,598.5,delta 0.34 dte 11
2025-12-19,BUY_PUT,MU,MU260109P00220000,1,2.499,0.5,-249.9,take_profit
2025-12-23,SELL_PUT,GM,GM260109P00081000,2,0.883,1.0,176.7,delta 0.30 dte 18
2025-12-24,BUY_PUT,WBD,WBD251226P00029000,14,0.095,7.0,-132.3,take_profit
2025-12-30,SELL_PUT,MU,MU260109P00282500,1,5.225,0.5,522.5,delta 0.30 dte 11
2025-12-30,SELL_PUT,WBD,WBD260116P00028000,7,0.389,3.5,272.65,delta 0.31 dte 18
2025-12-31,BUY_PUT,INTC,INTC260102P00038000,5,0.819,2.5,-409.5,roll_for_credit (fresh INTC260130P00035000)
2026-01-05,BUY_PUT,MU,MU260109P00282500,1,0.745,0.5,-74.55,take_profit
2026-01-06,BUY_PUT,GM,GM260109P00081000,2,0.42,1.0,-84.0,take_profit
2026-01-06,SELL_PUT,MU,MU260206P00290000,1,8.483,0.5,848.35,delta 0.30 dte 32
2026-01-06,SELL_PUT,SOFI,SOFI260206P00027000,7,1.121,3.5,784.7,delta 0.30 dte 32
2026-01-12,BUY_PUT,WBD,WBD260116P00028000,7,0.126,3.5,-88.2,take_profit
2026-01-13,BUY_PUT,MU,MU260206P00290000,1,4.935,0.5,-493.5,take_profit
2026-01-13,SELL_PUT,XOM,XOM260130P00121000,3,1.045,1.5,313.5,delta 0.31 dte 18
2026-01-15,BUY_PUT,XOM,XOM260130P00121000,3,0.662,1.5,-198.45,take_profit
2026-01-21,SELL_PUT,INTC,INTC260206P00043000,5,0.503,2.5,251.75,delta 0.20 dte 17
2026-01-21,SELL_PUT,NOK,NOK260130P00006000,2,0.18,1.0,36.1,delta 0.24 dte 10
2026-01-22,BUY_PUT,NOK,NOK260130P00006000,2,0.053,1.0,-10.5,take_profit
2026-01-27,SELL_PUT,MU,MU260227P00360000,1,11.229,0.5,1122.9,delta 0.30 dte 32
2026-01-27,SELL_PUT,NOK,NOK260220P00006500,11,0.152,5.5,167.2,delta 0.29 dte 25
2026-01-29,BUY_PUT,INTC,INTC260206P00043000,5,0.336,2.5,-168.0,take_profit
2026-02-03,SELL_PUT,INTC,INTC260220P00046000,4,0.76,2.0,304.0,delta 0.30 dte 18
2026-02-06,ASSIGN,SOFI,SOFI260206P00027000,7,27.0,0,18900.0,assigned; close 20.86 < strike
2026-02-09,BUY_PUT,NOK,NOK260220P00006500,11,0.021,5.5,-23.1,take_profit
2026-02-10,SELL_PUT,VALE,VALE260220P00016000,17,0.142,8.5,242.25,delta 0.22 dte 11
2026-02-12,BUY_PUT,VALE,VALE260220P00016000,17,0.053,8.5,-89.25,take_profit
2026-02-18,SELL_PUT,XOM,XOM260227P00143000,1,0.883,0.5,88.35,delta 0.31 dte 10
2026-02-18,SELL_PUT,GM,GM260320P00077500,1,1.53,0.5,152.95,delta 0.30 dte 31
2026-02-19,BUY_PUT,MU,MU260227P00360000,1,4.095,0.5,-409.5,take_profit
2026-02-20,ASSIGN,INTC,INTC260220P00046000,4,46.0,0,18400.0,assigned; close 44.12 < strike
2026-02-24,BUY_PUT,XOM,XOM260227P00143000,1,0.315,0.5,-31.5,take_profit
2026-02-24,SELL_PUT,T,T260306P00028000,14,0.304,7.0,425.6,delta 0.31 dte 11
2026-02-24,SELL_PUT,KO,KO260306P00079000,2,0.465,1.0,93.1,delta 0.27 dte 11
2026-03-02,BUY_PUT,KO,KO260306P00079000,2,0.189,1.0,-37.8,take_profit
2026-03-03,SELL_PUT,XOM,XOM260313P00150000,2,2.014,1.0,402.8,delta 0.32 dte 11
2026-03-03,SELL_PUT,NOK,NOK260327P00008000,5,0.332,2.5,166.25,delta 0.36 dte 25
2026-03-04,BUY_PUT,T,T260306P00028000,14,0.116,7.0,-161.7,take_profit
2026-03-10,SELL_CC,INTC,INTC260327C00051000,4,0.893,2.0,357.2,delta 0.23 dte 18
2026-03-12,BUY_PUT,XOM,XOM260313P00150000,2,0.788,1.0,-157.5,take_profit
2026-03-17,BUY_PUT,NOK,NOK260327P00008000,5,0.116,2.5,-57.75,take_profit
2026-03-17,SELL_PUT,XOM,XOM260327P00152500,2,1.273,1.0,254.6,delta 0.28 dte 11
2026-03-17,SELL_PUT,VALE,VALE260417P00014000,28,0.228,14.0,638.4,delta 0.25 dte 32
2026-03-18,BUY_CC,INTC,INTC260327C00051000,4,0.263,2.0,-105.0,cc_take_profit
2026-03-20,ASSIGN,GM,GM260320P00077500,1,77.5,0,7750.0,assigned; close 72.81 < strike
2026-03-24,BUY_PUT,XOM,XOM260327P00152500,2,0.347,1.0,-69.3,take_profit
2026-03-31,SELL_PUT,XOM,XOM260417P00165000,2,2.119,1.0,423.7,delta 0.30 dte 18
2026-03-31,SELL_PUT,NOK,NOK260417P00007500,10,0.152,5.0,152.0,delta 0.29 dte 18
2026-03-31,SELL_CC,GM,GM260501C00080000,1,1.387,0.5,138.7,delta 0.27 dte 32
2026-04-02,BUY_PUT,VALE,VALE260417P00014000,28,0.084,14.0,-235.2,take_profit
2026-04-07,BUY_PUT,NOK,NOK260417P00007500,10,0.084,5.0,-84.0,take_profit
2026-04-07,SELL_CC,INTC,INTC260417C00055000,4,1.13,2.0,452.2,delta 0.26 dte 11
2026-04-14,SELL_PUT,NOK,NOK260424P00010000,41,0.437,20.5,1791.7,delta 0.38 dte 11
2026-04-17,ASSIGN,XOM,XOM260417P00165000,2,165.0,0,33000.0,assigned; close 146.46 < strike
2026-04-17,CALLED_AWAY,INTC,INTC260417C00055000,4,55.0,0,22000.0,called; close 68.50 > strike; stock pnl +3600
2026-04-21,SELL_PUT,INTC,INTC260508P00061000,6,1.957,3.0,1174.2,delta 0.30 dte 18
2026-04-24,BUY_PUT,NOK,NOK260424P00010000,41,0.021,20.5,-86.1,take_profit
2026-04-27,BUY_PUT,INTC,INTC260508P00061000,6,0.158,3.0,-94.5,take_profit
2026-04-28,SELL_PUT,NOK,NOK260529P00010000,42,0.389,21.0,1635.9,delta 0.29 dte 32
2026-04-28,SELL_PUT,INTC,INTC260522P00078000,5,3.581,2.5,1790.75,delta 0.30 dte 25
2026-04-30,BUY_PUT,NOK,NOK260529P00010000,42,0.168,21.0,-705.6,take_profit
2026-04-30,BUY_CC,GM,GM260501C00080000,1,0.21,0.5,-21.0,cc_take_profit
2026-05-01,BUY_PUT,INTC,INTC260522P00078000,5,1.785,2.5,-892.5,take_profit
2026-05-05,SELL_PUT,INTC,INTC260515P00090000,4,1.482,2.0,592.8,delta 0.30 dte 11
2026-05-05,SELL_PUT,NOK,NOK260605P00012000,36,0.314,18.0,1128.6,delta 0.28 dte 32
2026-05-05,SELL_CC,GM,GM260605C00082000,1,0.893,0.5,89.3,delta 0.23 dte 32
2026-05-05,SELL_CC,XOM,XOM260605C00165000,2,1.444,1.0,288.8,delta 0.23 dte 32
2026-05-07,BUY_PUT,INTC,INTC260515P00090000,4,0.672,2.0,-268.8,take_profit
2026-05-07,BUY_CC,XOM,XOM260605C00165000,2,0.683,1.0,-136.5,cc_take_profit
2026-05-12,SELL_PUT,INTC,INTC260522P00120000,3,5.89,1.5,1767.0,delta 0.30 dte 11
2026-05-12,SELL_CC,XOM,XOM260612C00165000,2,1.102,1.0,220.4,delta 0.15 dte 32
2026-05-18,BUY_CC,GM,GM260605C00082000,1,0.315,0.5,-31.5,cc_take_profit
2026-05-19,SELL_CC,GM,GM260612C00081000,1,0.342,0.5,34.2,delta 0.16 dte 25
2026-05-22,BUY_PUT,NOK,NOK260605P00012000,36,0.063,18.0,-226.8,take_profit
2026-05-22,BUY_PUT,INTC,INTC260522P00120000,3,1.869,1.5,-560.7,roll_for_credit (fresh INTC260612P00109000)
2026-05-27,BUY_CC,XOM,XOM260612C00165000,2,0.378,1.0,-75.6,cc_take_profit
2026-05-27,SELL_PUT,NOK,NOK260626P00015000,29,0.997,14.5,2892.75,delta 0.30 dte 31
2026-05-27,SELL_PUT,INTC,INTC260612P00114000,3,5.795,1.5,1738.5,delta 0.30 dte 17
2026-06-02,SELL_CC,XOM,XOM260626C00165000,2,0.95,1.0,190.0,delta 0.13 dte 25
2026-06-05,DIV,GM,,100,0.18,0,1800.0,dividend ex-date
2026-06-12,BUY_PUT,INTC,INTC260612P00114000,3,1.029,1.5,-308.7,take_profit
2026-06-12,BUY_CC,XOM,XOM260626C00165000,2,0.326,1.0,-65.1,cc_take_profit
2026-06-12,CALLED_AWAY,GM,GM260612C00081000,1,81.0,0,8100.0,called; close 81.48 > strike; stock pnl +350
2026-06-16,SELL_PUT,F,F260717P00014000,31,0.323,15.5,1001.3,delta 0.30 dte 32
2026-06-26,ASSIGN,NOK,NOK260626P00015000,29,15.0,0,43500.0,assigned; close 13.00 < strike
2026-06-30,SELL_PUT,INTC,INTC260724P00119000,3,5.852,1.5,1755.6,delta 0.30 dte 25
2026-07-16,BUY_PUT,F,F260717P00014000,31,0.105,15.5,-325.5,take_profit
2026-07-21,SELL_PUT,KO,KO260731P00080000,4,0.769,2.0,307.8,delta 0.29 dte 11
2026-07-21,SELL_PUT,F,F260821P00013000,8,0.257,4.0,205.2,delta 0.27 dte 32
2026-07-21,SELL_CC,XOM,XOM260821C00165000,2,0.988,1.0,197.6,delta 0.15 dte 32
2026-07-24,ASSIGN,INTC,INTC260724P00119000,3,119.0,0,35700.0,assigned; close 92.37 < strike
2026-07-28,BUY_PUT,KO,KO260731P00080000,4,0.042,2.0,-16.8,take_profit
2026-07-30,BUY_PUT,F,F260821P00013000,8,0.063,4.0,-50.4,take_profit
